"","species","run","run.env","time","pop","thinned"
"196","1",7,0.748017363382619,1,70,0
"197","2",7,0.748017363382619,1,0,0
"198","3",7,0.748017363382619,1,18,0
"199","4",7,0.748017363382619,1,134,0
"200","5",7,0.748017363382619,1,0,0
"201","6",7,0.748017363382619,1,0,0
"202","7",7,0.748017363382619,1,0,0
"203","8",7,0.748017363382619,1,91,0
"204","9",7,0.748017363382619,1,0,0
"205","10",7,0.748017363382619,1,19,0
"206","11",7,0.748017363382619,1,0,0
"207","12",7,0.748017363382619,1,5,0
"208","13",7,0.748017363382619,1,0,0
"209","14",7,0.748017363382619,1,34,0
"210","15",7,0.748017363382619,1,0,0
"211","1",8,0.691765961361227,0,4,0
"212","2",8,0.691765961361227,0,0,0
"213","3",8,0.691765961361227,0,3,0
"214","4",8,0.691765961361227,0,301,0
"215","5",8,0.691765961361227,0,0,0
"216","6",8,0.691765961361227,0,0,0
"217","7",8,0.691765961361227,0,31,0
"218","8",8,0.691765961361227,0,114,0
"219","9",8,0.691765961361227,0,0,0
"220","10",8,0.691765961361227,0,4,0
"221","11",8,0.691765961361227,0,0,0
"222","12",8,0.691765961361227,0,6,0
"223","13",8,0.691765961361227,0,0,0
"224","14",8,0.691765961361227,0,0,0
"225","15",8,0.691765961361227,0,0,0
"226","1",8,0.691765961361227,1,9,0
"227","2",8,0.691765961361227,1,0,0
"228","3",8,0.691765961361227,1,1,0
"229","4",8,0.691765961361227,1,121,0
"230","5",8,0.691765961361227,1,0,0
"231","6",8,0.691765961361227,1,0,0
"232","7",8,0.691765961361227,1,23,0
"233","8",8,0.691765961361227,1,86,0
"234","9",8,0.691765961361227,1,0,0
"235","10",8,0.691765961361227,1,2,0
"236","11",8,0.691765961361227,1,0,0
"237","12",8,0.691765961361227,1,8,0
"238","13",8,0.691765961361227,1,0,0
"239","14",8,0.691765961361227,1,0,0
"240","15",8,0.691765961361227,1,0,0
"241","1",9,1.07541004534409,0,58,0
"242","2",9,1.07541004534409,0,0,0
"243","3",9,1.07541004534409,0,15,0
"244","4",9,1.07541004534409,0,160,0
"245","5",9,1.07541004534409,0,0,0
"246","6",9,1.07541004534409,0,0,0
"247","7",9,1.07541004534409,0,26,0
"248","8",9,1.07541004534409,0,60,0
"249","9",9,1.07541004534409,0,0,0
"250","10",9,1.07541004534409,0,24,0
"251","11",9,1.07541004534409,0,0,0
"252","12",9,1.07541004534409,0,3,0
"253","13",9,1.07541004534409,0,0,0
"254","14",9,1.07541004534409,0,15,0
"255","15",9,1.07541004534409,0,0,0
"256","1",9,1.07541004534409,1,80,0
"257","2",9,1.07541004534409,1,0,0
"258","3",9,1.07541004534409,1,10,0
"259","4",9,1.07541004534409,1,130,0
"260","5",9,1.07541004534409,1,0,0
"261","6",9,1.07541004534409,1,0,0
"262","7",9,1.07541004534409,1,23,0
"263","8",9,1.07541004534409,1,63,0
"264","9",9,1.07541004534409,1,0,0
"265","10",9,1.07541004534409,1,25,0
"266","11",9,1.07541004534409,1,0,0
"267","12",9,1.07541004534409,1,4,0
"268","13",9,1.07541004534409,1,0,0
"269","14",9,1.07541004534409,1,21,0
"270","15",9,1.07541004534409,1,0,0
"271","1",10,0.253815791978427,0,168,0
"272","2",10,0.253815791978427,0,0,0
"273","3",10,0.253815791978427,0,11,0
"274","4",10,0.253815791978427,0,36,0
"275","5",10,0.253815791978427,0,0,0
"276","6",10,0.253815791978427,0,0,0
"277","7",10,0.253815791978427,0,22,0
"278","8",10,0.253815791978427,0,11,0
"279","9",10,0.253815791978427,0,0,0
"280","10",10,0.253815791978427,0,13,0
"281","11",10,0.253815791978427,0,0,0
"282","12",10,0.253815791978427,0,0,0
"283","13",10,0.253815791978427,0,0,0
"284","14",10,0.253815791978427,0,116,0
"285","15",10,0.253815791978427,0,0,0
"286","1",10,0.253815791978427,1,111,0
"287","2",10,0.253815791978427,1,0,0
"288","3",10,0.253815791978427,1,21,0
"289","4",10,0.253815791978427,1,67,0
"290","5",10,0.253815791978427,1,0,0
"291","6",10,0.253815791978427,1,0,0
"292","7",10,0.253815791978427,1,30,0
"293","8",10,0.253815791978427,1,29,0
"294","9",10,0.253815791978427,1,0,0
"295","10",10,0.253815791978427,1,20,0
"296","11",10,0.253815791978427,1,0,0
"297","12",10,0.253815791978427,1,0,0
"298","13",10,0.253815791978427,1,0,0
"299","14",10,0.253815791978427,1,94,0
"300","15",10,0.253815791978427,1,0,0
"301","1",11,1.2840759365071,0,18,0
"302","2",11,1.2840759365071,0,0,0
"303","3",11,1.2840759365071,0,4,0
"304","4",11,1.2840759365071,0,0,0
"305","5",11,1.2840759365071,0,0,0
"306","6",11,1.2840759365071,0,0,0
"307","7",11,1.2840759365071,0,22,0
"308","8",11,1.2840759365071,0,0,0
"309","9",11,1.2840759365071,0,0,0
"310","10",11,1.2840759365071,0,28,0
"311","11",11,1.2840759365071,0,0,0
"312","12",11,1.2840759365071,0,0,0
"313","13",11,1.2840759365071,0,0,0
"314","14",11,1.2840759365071,0,0,0
"315","15",11,1.2840759365071,0,0,0
"316","1",11,1.2840759365071,1,39,0
"317","2",11,1.2840759365071,1,0,0
"318","3",11,1.2840759365071,1,6,0
"319","4",11,1.2840759365071,1,0,0
"320","5",11,1.2840759365071,1,0,0
"321","6",11,1.2840759365071,1,0,0
"322","7",11,1.2840759365071,1,33,0
"323","8",11,1.2840759365071,1,0,0
"324","9",11,1.2840759365071,1,0,0
"325","10",11,1.2840759365071,1,36,0
"326","11",11,1.2840759365071,1,0,0
"327","12",11,1.2840759365071,1,0,0
"328","13",11,1.2840759365071,1,0,0
"329","14",11,1.2840759365071,1,0,0
"330","15",11,1.2840759365071,1,0,0
"331","1",12,-0.540227424885405,0,26,0
"332","2",12,-0.540227424885405,0,32,0
"333","3",12,-0.540227424885405,0,22,0
"334","4",12,-0.540227424885405,0,109,0
"335","5",12,-0.540227424885405,0,0,0
"336","6",12,-0.540227424885405,0,0,0
"337","7",12,-0.540227424885405,0,8,0
"338","8",12,-0.540227424885405,0,54,0
"339","9",12,-0.540227424885405,0,3,0
"340","10",12,-0.540227424885405,0,16,0
"341","11",12,-0.540227424885405,0,0,0
"342","12",12,-0.540227424885405,0,19,0
"343","13",12,-0.540227424885405,0,0,0
"344","14",12,-0.540227424885405,0,97,0
"345","15",12,-0.540227424885405,0,0,0
"346","1",12,-0.540227424885405,1,34,0
"347","2",12,-0.540227424885405,1,27,0
"348","3",12,-0.540227424885405,1,25,0
"349","4",12,-0.540227424885405,1,62,0
"350","5",12,-0.540227424885405,1,0,0
"351","6",12,-0.540227424885405,1,0,0
"352","7",12,-0.540227424885405,1,6,0
"353","8",12,-0.540227424885405,1,77,0
"354","9",12,-0.540227424885405,1,3,0
"355","10",12,-0.540227424885405,1,14,0
"356","11",12,-0.540227424885405,1,0,0
"357","12",12,-0.540227424885405,1,21,0
"358","13",12,-0.540227424885405,1,0,0
"359","14",12,-0.540227424885405,1,99,0
"360","15",12,-0.540227424885405,1,0,0
"361","1",13,0.243831376534198,0,112,0
"362","2",13,0.243831376534198,0,0,0
"363","3",13,0.243831376534198,0,0,0
"364","4",13,0.243831376534198,0,123,0
"365","5",13,0.243831376534198,0,0,0
"366","6",13,0.243831376534198,0,0,0
"367","7",13,0.243831376534198,0,0,0
"368","8",13,0.243831376534198,0,41,0
"369","9",13,0.243831376534198,0,0,0
"370","10",13,0.243831376534198,0,39,0
"371","11",13,0.243831376534198,0,0,0
"372","12",13,0.243831376534198,0,0,0
"373","13",13,0.243831376534198,0,0,0
"374","14",13,0.243831376534198,0,79,0
"375","15",13,0.243831376534198,0,0,0
"376","1",13,0.243831376534198,1,91,0
"377","2",13,0.243831376534198,1,0,0
"378","3",13,0.243831376534198,1,0,0
"379","4",13,0.243831376534198,1,109,0
"380","5",13,0.243831376534198,1,0,0
"381","6",13,0.243831376534198,1,0,0
"382","7",13,0.243831376534198,1,0,0
"383","8",13,0.243831376534198,1,63,0
"384","9",13,0.243831376534198,1,0,0
"385","10",13,0.243831376534198,1,34,0
"386","11",13,0.243831376534198,1,0,0
"387","12",13,0.243831376534198,1,0,0
"388","13",13,0.243831376534198,1,0,0
"389","14",13,0.243831376534198,1,93,0
"390","15",13,0.243831376534198,1,0,0
"391","1",14,0.530794681517166,0,0,0
"392","2",14,0.530794681517166,0,0,0
"393","3",14,0.530794681517166,0,6,0
"394","4",14,0.530794681517166,0,153,0
"395","5",14,0.530794681517166,0,0,0
"396","6",14,0.530794681517166,0,0,0
"397","7",14,0.530794681517166,0,18,0
"398","8",14,0.530794681517166,0,211,0
"399","9",14,0.530794681517166,0,0,0
"400","10",14,0.530794681517166,0,26,0
"401","11",14,0.530794681517166,0,0,0
"402","12",14,0.530794681517166,0,21,0
"403","13",14,0.530794681517166,0,0,0
"404","14",14,0.530794681517166,0,0,0
"405","15",14,0.530794681517166,0,0,0
"406","1",14,0.530794681517166,1,0,0
"407","2",14,0.530794681517166,1,0,0
"408","3",14,0.530794681517166,1,8,0
"409","4",14,0.530794681517166,1,91,0
"410","5",14,0.530794681517166,1,0,0
"411","6",14,0.530794681517166,1,0,0
"412","7",14,0.530794681517166,1,14,0
"413","8",14,0.530794681517166,1,99,0
"414","9",14,0.530794681517166,1,0,0
"415","10",14,0.530794681517166,1,14,0
"416","11",14,0.530794681517166,1,0,0
"417","12",14,0.530794681517166,1,19,0
"418","13",14,0.530794681517166,1,0,0
"419","14",14,0.530794681517166,1,0,0
"420","15",14,0.530794681517166,1,0,0
"421","1",15,-0.399529712838767,0,120,0
"422","2",15,-0.399529712838767,0,10,0
"423","3",15,-0.399529712838767,0,44,0
"424","4",15,-0.399529712838767,0,32,0
"425","5",15,-0.399529712838767,0,0,0
"426","6",15,-0.399529712838767,0,0,0
"427","7",15,-0.399529712838767,0,40,0
"428","8",15,-0.399529712838767,0,0,0
"429","9",15,-0.399529712838767,0,1,0
"430","10",15,-0.399529712838767,0,7,0
"431","11",15,-0.399529712838767,0,0,0
"432","12",15,-0.399529712838767,0,44,0
"433","13",15,-0.399529712838767,0,0,0
"434","14",15,-0.399529712838767,0,124,0
"435","15",15,-0.399529712838767,0,0,0
"436","1",15,-0.399529712838767,1,114,0
"437","2",15,-0.399529712838767,1,15,0
"438","3",15,-0.399529712838767,1,45,0
"439","4",15,-0.399529712838767,1,55,0
"440","5",15,-0.399529712838767,1,0,0
"441","6",15,-0.399529712838767,1,0,0
"442","7",15,-0.399529712838767,1,46,0
"443","8",15,-0.399529712838767,1,0,0
"444","9",15,-0.399529712838767,1,2,0
"445","10",15,-0.399529712838767,1,9,0
"446","11",15,-0.399529712838767,1,0,0
"447","12",15,-0.399529712838767,1,47,0
"448","13",15,-0.399529712838767,1,0,0
"449","14",15,-0.399529712838767,1,105,0
"450","15",15,-0.399529712838767,1,0,0
"451","1",16,-0.507548547202122,0,74,0
"452","2",16,-0.507548547202122,0,70,0
"453","3",16,-0.507548547202122,0,12,0
"454","4",16,-0.507548547202122,0,82,0
"455","5",16,-0.507548547202122,0,0,0
"456","6",16,-0.507548547202122,0,0,0
"457","7",16,-0.507548547202122,0,13,0
"458","8",16,-0.507548547202122,0,0,0
"459","9",16,-0.507548547202122,0,0,0
"460","10",16,-0.507548547202122,0,37,0
"461","11",16,-0.507548547202122,0,0,0
"462","12",16,-0.507548547202122,0,13,0
"463","13",16,-0.507548547202122,0,0,0
"464","14",16,-0.507548547202122,0,0,0
"465","15",16,-0.507548547202122,0,0,0
"466","1",16,-0.507548547202122,1,87,0
"467","2",16,-0.507548547202122,1,65,0
"468","3",16,-0.507548547202122,1,28,0
"469","4",16,-0.507548547202122,1,89,0
"470","5",16,-0.507548547202122,1,0,0
"471","6",16,-0.507548547202122,1,0,0
"472","7",16,-0.507548547202122,1,15,0
"473","8",16,-0.507548547202122,1,0,0
"474","9",16,-0.507548547202122,1,0,0
"475","10",16,-0.507548547202122,1,50,0
"476","11",16,-0.507548547202122,1,0,0
"477","12",16,-0.507548547202122,1,23,0
"478","13",16,-0.507548547202122,1,0,0
"479","14",16,-0.507548547202122,1,0,0
"480","15",16,-0.507548547202122,1,0,0
"481","1",17,-0.517943901207397,0,118,0
"482","2",17,-0.517943901207397,0,38,0
"483","3",17,-0.517943901207397,0,15,0
"484","4",17,-0.517943901207397,0,6,0
"485","5",17,-0.517943901207397,0,0,0
"486","6",17,-0.517943901207397,0,0,0
"487","7",17,-0.517943901207397,0,69,0
"488","8",17,-0.517943901207397,0,111,0
"489","9",17,-0.517943901207397,0,2,0
"490","10",17,-0.517943901207397,0,16,0
"491","11",17,-0.517943901207397,0,0,0
"492","12",17,-0.517943901207397,0,11,0
"493","13",17,-0.517943901207397,0,0,0
"494","14",17,-0.517943901207397,0,0,0
"495","15",17,-0.517943901207397,0,0,0
"496","1",17,-0.517943901207397,1,75,0
"497","2",17,-0.517943901207397,1,28,0
"498","3",17,-0.517943901207397,1,12,0
"499","4",17,-0.517943901207397,1,4,0
"500","5",17,-0.517943901207397,1,0,0
"501","6",17,-0.517943901207397,1,0,0
"502","7",17,-0.517943901207397,1,47,0
"503","8",17,-0.517943901207397,1,87,0
"504","9",17,-0.517943901207397,1,2,0
"505","10",17,-0.517943901207397,1,15,0
"506","11",17,-0.517943901207397,1,0,0
"507","12",17,-0.517943901207397,1,12,0
"508","13",17,-0.517943901207397,1,0,0
"509","14",17,-0.517943901207397,1,0,0
"510","15",17,-0.517943901207397,1,0,0
"511","1",18,0.755877426334744,0,0,0
"512","2",18,0.755877426334744,0,0,0
"513","3",18,0.755877426334744,0,6,0
"514","4",18,0.755877426334744,0,21,0
"515","5",18,0.755877426334744,0,0,0
"516","6",18,0.755877426334744,0,0,0
"517","7",18,0.755877426334744,0,22,0
"518","8",18,0.755877426334744,0,0,0
"519","9",18,0.755877426334744,0,1,0
"520","10",18,0.755877426334744,0,0,0
"521","11",18,0.755877426334744,0,0,0
"522","12",18,0.755877426334744,0,29,0
"523","13",18,0.755877426334744,0,0,0
"524","14",18,0.755877426334744,0,129,0
"525","15",18,0.755877426334744,0,0,0
"526","1",18,0.755877426334744,1,0,0
"527","2",18,0.755877426334744,1,0,0
"528","3",18,0.755877426334744,1,14,0
"529","4",18,0.755877426334744,1,51,0
"530","5",18,0.755877426334744,1,0,0
"531","6",18,0.755877426334744,1,0,0
"532","7",18,0.755877426334744,1,32,0
"533","8",18,0.755877426334744,1,0,0
"534","9",18,0.755877426334744,1,1,0
"535","10",18,0.755877426334744,1,0,0
"536","11",18,0.755877426334744,1,0,0
"537","12",18,0.755877426334744,1,30,0
"538","13",18,0.755877426334744,1,0,0
"539","14",18,0.755877426334744,1,138,0
"540","15",18,0.755877426334744,1,0,0
"541","1",19,-0.649867536839923,0,42,0
"542","2",19,-0.649867536839923,0,2,0
"543","3",19,-0.649867536839923,0,8,0
"544","4",19,-0.649867536839923,0,100,0
"545","5",19,-0.649867536839923,0,0,0
"546","6",19,-0.649867536839923,0,0,0
"547","7",19,-0.649867536839923,0,31,0
"548","8",19,-0.649867536839923,0,150,0
"549","9",19,-0.649867536839923,0,3,0
"550","10",19,-0.649867536839923,0,0,0
"551","11",19,-0.649867536839923,0,0,0
"552","12",19,-0.649867536839923,0,54,0
"553","13",19,-0.649867536839923,0,0,0
"554","14",19,-0.649867536839923,0,97,0
"555","15",19,-0.649867536839923,0,0,0
"556","1",19,-0.649867536839923,1,37,0
"557","2",19,-0.649867536839923,1,1,0
"558","3",19,-0.649867536839923,1,5,0
"559","4",19,-0.649867536839923,1,64,0
"560","5",19,-0.649867536839923,1,0,0
"561","6",19,-0.649867536839923,1,0,0
"562","7",19,-0.649867536839923,1,15,0
"563","8",19,-0.649867536839923,1,87,0
"564","9",19,-0.649867536839923,1,1,0
"565","10",19,-0.649867536839923,1,0,0
"566","11",19,-0.649867536839923,1,0,0
"567","12",19,-0.649867536839923,1,29,0
"568","13",19,-0.649867536839923,1,0,0
"569","14",19,-0.649867536839923,1,59,0
"570","15",19,-0.649867536839923,1,0,0
"571","1",20,-0.360774594935756,0,128,0
"572","2",20,-0.360774594935756,0,44,0
"573","3",20,-0.360774594935756,0,15,0
"574","4",20,-0.360774594935756,0,0,0
"575","5",20,-0.360774594935756,0,0,0
"576","6",20,-0.360774594935756,0,0,0
"577","7",20,-0.360774594935756,0,12,0
"578","8",20,-0.360774594935756,0,122,0
"579","9",20,-0.360774594935756,0,1,0
"580","10",20,-0.360774594935756,0,0,0
"581","11",20,-0.360774594935756,0,0,0
"582","12",20,-0.360774594935756,0,8,0
"583","13",20,-0.360774594935756,0,0,0
"584","14",20,-0.360774594935756,0,0,0
"585","15",20,-0.360774594935756,0,0,0
"586","1",20,-0.360774594935756,1,82,0
"587","2",20,-0.360774594935756,1,33,0
"588","3",20,-0.360774594935756,1,11,0
"589","4",20,-0.360774594935756,1,0,0
"590","5",20,-0.360774594935756,1,0,0
"591","6",20,-0.360774594935756,1,0,0
"592","7",20,-0.360774594935756,1,5,0
"593","8",20,-0.360774594935756,1,95,0
"594","9",20,-0.360774594935756,1,1,0
"595","10",20,-0.360774594935756,1,0,0
"596","11",20,-0.360774594935756,1,0,0
"597","12",20,-0.360774594935756,1,9,0
"598","13",20,-0.360774594935756,1,0,0
"599","14",20,-0.360774594935756,1,0,0
"600","15",20,-0.360774594935756,1,0,0
"601","1",21,-1.10449157090087,0,102,0
"602","2",21,-1.10449157090087,0,0,0
"603","3",21,-1.10449157090087,0,14,0
"604","4",21,-1.10449157090087,0,61,0
"605","5",21,-1.10449157090087,0,0,0
"606","6",21,-1.10449157090087,0,0,0
"607","7",21,-1.10449157090087,0,0,0
"608","8",21,-1.10449157090087,0,49,0
"609","9",21,-1.10449157090087,0,3,0
"610","10",21,-1.10449157090087,0,16,0
"611","11",21,-1.10449157090087,0,1,0
"612","12",21,-1.10449157090087,0,26,0
"613","13",21,-1.10449157090087,0,0,0
"614","14",21,-1.10449157090087,0,75,0
"615","15",21,-1.10449157090087,0,0,0
"616","1",21,-1.10449157090087,1,68,0
"617","2",21,-1.10449157090087,1,0,0
"618","3",21,-1.10449157090087,1,12,0
"619","4",21,-1.10449157090087,1,45,0
"620","5",21,-1.10449157090087,1,0,0
"621","6",21,-1.10449157090087,1,0,0
"622","7",21,-1.10449157090087,1,0,0
"623","8",21,-1.10449157090087,1,45,0
"624","9",21,-1.10449157090087,1,2,0
"625","10",21,-1.10449157090087,1,23,0
"626","11",21,-1.10449157090087,1,1,0
"627","12",21,-1.10449157090087,1,38,0
"628","13",21,-1.10449157090087,1,0,0
"629","14",21,-1.10449157090087,1,75,0
"630","15",21,-1.10449157090087,1,0,0
"631","1",22,-0.562830356893475,0,0,0
"632","2",22,-0.562830356893475,0,0,0
"633","3",22,-0.562830356893475,0,27,0
"634","4",22,-0.562830356893475,0,62,0
"635","5",22,-0.562830356893475,0,0,0
"636","6",22,-0.562830356893475,0,0,0
"637","7",22,-0.562830356893475,0,14,0
"638","8",22,-0.562830356893475,0,75,0
"639","9",22,-0.562830356893475,0,0,0
"640","10",22,-0.562830356893475,0,0,0
"641","11",22,-0.562830356893475,0,0,0
"642","12",22,-0.562830356893475,0,19,0
"643","13",22,-0.562830356893475,0,0,0
"644","14",22,-0.562830356893475,0,104,0
"645","15",22,-0.562830356893475,0,0,0
"646","1",22,-0.562830356893475,1,0,0
"647","2",22,-0.562830356893475,1,0,0
"648","3",22,-0.562830356893475,1,27,0
"649","4",22,-0.562830356893475,1,50,0
"650","5",22,-0.562830356893475,1,0,0
"651","6",22,-0.562830356893475,1,0,0
"652","7",22,-0.562830356893475,1,15,0
"653","8",22,-0.562830356893475,1,78,0
"654","9",22,-0.562830356893475,1,0,0
"655","10",22,-0.562830356893475,1,0,0
"656","11",22,-0.562830356893475,1,0,0
"657","12",22,-0.562830356893475,1,17,0
"658","13",22,-0.562830356893475,1,0,0
"659","14",22,-0.562830356893475,1,85,0
"660","15",22,-0.562830356893475,1,0,0
"661","1",23,-1.0693514252814,0,68,0
"662","2",23,-1.0693514252814,0,0,0
"663","3",23,-1.0693514252814,0,2,0
"664","4",23,-1.0693514252814,0,60,0
"665","5",23,-1.0693514252814,0,0,0
"666","6",23,-1.0693514252814,0,0,0
"667","7",23,-1.0693514252814,0,1,0
"668","8",23,-1.0693514252814,0,62,0
"669","9",23,-1.0693514252814,0,7,0
"670","10",23,-1.0693514252814,0,65,0
"671","11",23,-1.0693514252814,0,0,0
"672","12",23,-1.0693514252814,0,43,0
"673","13",23,-1.0693514252814,0,0,0
"674","14",23,-1.0693514252814,0,0,0
"675","15",23,-1.0693514252814,0,0,0
"676","1",23,-1.0693514252814,1,66,0
"677","2",23,-1.0693514252814,1,0,0
"678","3",23,-1.0693514252814,1,2,0
"679","4",23,-1.0693514252814,1,42,0
"680","5",23,-1.0693514252814,1,0,0
"681","6",23,-1.0693514252814,1,0,0
"682","7",23,-1.0693514252814,1,0,0
"683","8",23,-1.0693514252814,1,56,0
"684","9",23,-1.0693514252814,1,6,0
"685","10",23,-1.0693514252814,1,49,0
"686","11",23,-1.0693514252814,1,0,0
"687","12",23,-1.0693514252814,1,35,0
"688","13",23,-1.0693514252814,1,0,0
"689","14",23,-1.0693514252814,1,0,0
"690","15",23,-1.0693514252814,1,0,0
"691","1",24,0.260705794821301,0,0,0
"692","2",24,0.260705794821301,0,0,0
"693","3",24,0.260705794821301,0,0,0
"694","4",24,0.260705794821301,0,31,0
"695","5",24,0.260705794821301,0,0,0
"696","6",24,0.260705794821301,0,0,0
"697","7",24,0.260705794821301,0,92,0
"698","8",24,0.260705794821301,0,0,0
"699","9",24,0.260705794821301,0,12,0
"700","10",24,0.260705794821301,0,32,0
"701","11",24,0.260705794821301,0,0,0
"702","12",24,0.260705794821301,0,64,0
"703","13",24,0.260705794821301,0,0,0
"704","14",24,0.260705794821301,0,106,0
"705","15",24,0.260705794821301,0,0,0
"706","1",24,0.260705794821301,1,0,0
"707","2",24,0.260705794821301,1,0,0
"708","3",24,0.260705794821301,1,0,0
"709","4",24,0.260705794821301,1,62,0
"710","5",24,0.260705794821301,1,0,0
"711","6",24,0.260705794821301,1,0,0
"712","7",24,0.260705794821301,1,72,0
"713","8",24,0.260705794821301,1,0,0
"714","9",24,0.260705794821301,1,17,0
"715","10",24,0.260705794821301,1,40,0
"716","11",24,0.260705794821301,1,0,0
"717","12",24,0.260705794821301,1,53,0
"718","13",24,0.260705794821301,1,0,0
"719","14",24,0.260705794821301,1,123,0
"720","15",24,0.260705794821301,1,0,0
"721","1",25,1.22911604970052,0,7,0
"722","2",25,1.22911604970052,0,0,0
"723","3",25,1.22911604970052,0,7,0
"724","4",25,1.22911604970052,0,0,0
"725","5",25,1.22911604970052,0,0,0
"726","6",25,1.22911604970052,0,0,0
"727","7",25,1.22911604970052,0,16,0
"728","8",25,1.22911604970052,0,88,0
"729","9",25,1.22911604970052,0,0,0
"730","10",25,1.22911604970052,0,19,0
"731","11",25,1.22911604970052,0,0,0
"732","12",25,1.22911604970052,0,11,0
"733","13",25,1.22911604970052,0,0,0
"734","14",25,1.22911604970052,0,54,0
"735","15",25,1.22911604970052,0,0,0
"736","1",25,1.22911604970052,1,15,0
"737","2",25,1.22911604970052,1,0,0
"738","3",25,1.22911604970052,1,6,0
"739","4",25,1.22911604970052,1,0,0
"740","5",25,1.22911604970052,1,0,0
"741","6",25,1.22911604970052,1,0,0
"742","7",25,1.22911604970052,1,12,0
"743","8",25,1.22911604970052,1,94,0
"744","9",25,1.22911604970052,1,0,0
"745","10",25,1.22911604970052,1,19,0
"746","11",25,1.22911604970052,1,0,0
"747","12",25,1.22911604970052,1,12,0
"748","13",25,1.22911604970052,1,0,0
"749","14",25,1.22911604970052,1,61,0
"750","15",25,1.22911604970052,1,0,0
"751","1",26,0.501315411270216,0,52,0
"752","2",26,0.501315411270216,0,0,0
"753","3",26,0.501315411270216,0,0,0
"754","4",26,0.501315411270216,0,116,0
"755","5",26,0.501315411270216,0,0,0
"756","6",26,0.501315411270216,0,0,0
"757","7",26,0.501315411270216,0,23,0
"758","8",26,0.501315411270216,0,101,0
"759","9",26,0.501315411270216,0,0,0
"760","10",26,0.501315411270216,0,33,0
"761","11",26,0.501315411270216,0,0,0
"762","12",26,0.501315411270216,0,30,0
"763","13",26,0.501315411270216,0,0,0
"764","14",26,0.501315411270216,0,75,0
"765","15",26,0.501315411270216,0,0,0
"766","1",26,0.501315411270216,1,54,0
"767","2",26,0.501315411270216,1,0,0
"768","3",26,0.501315411270216,1,0,0
"769","4",26,0.501315411270216,1,77,0
"770","5",26,0.501315411270216,1,0,0
"771","6",26,0.501315411270216,1,0,0
"772","7",26,0.501315411270216,1,17,0
"773","8",26,0.501315411270216,1,94,0
"774","9",26,0.501315411270216,1,0,0
"775","10",26,0.501315411270216,1,25,0
"776","11",26,0.501315411270216,1,0,0
"777","12",26,0.501315411270216,1,19,0
"778","13",26,0.501315411270216,1,0,0
"779","14",26,0.501315411270216,1,77,0
"780","15",26,0.501315411270216,1,0,0
"781","1",27,1.56462549342779,0,6,0
"782","2",27,1.56462549342779,0,0,0
"783","3",27,1.56462549342779,0,0,0
"784","4",27,1.56462549342779,0,0,0
"785","5",27,1.56462549342779,0,0,0
"786","6",27,1.56462549342779,0,0,0
"787","7",27,1.56462549342779,0,19,0
"788","8",27,1.56462549342779,0,67,0
"789","9",27,1.56462549342779,0,0,0
"790","10",27,1.56462549342779,0,28,0
"791","11",27,1.56462549342779,0,0,0
"792","12",27,1.56462549342779,0,1,0
"793","13",27,1.56462549342779,0,0,0
"794","14",27,1.56462549342779,0,0,0
"795","15",27,1.56462549342779,0,0,0
"796","1",27,1.56462549342779,1,12,0
"797","2",27,1.56462549342779,1,0,0
"798","3",27,1.56462549342779,1,0,0
"799","4",27,1.56462549342779,1,0,0
"800","5",27,1.56462549342779,1,0,0
"801","6",27,1.56462549342779,1,0,0
"802","7",27,1.56462549342779,1,16,0
"803","8",27,1.56462549342779,1,62,0
"804","9",27,1.56462549342779,1,0,0
"805","10",27,1.56462549342779,1,29,0
"806","11",27,1.56462549342779,1,0,0
"807","12",27,1.56462549342779,1,1,0
"808","13",27,1.56462549342779,1,0,0
"809","14",27,1.56462549342779,1,0,0
"810","15",27,1.56462549342779,1,0,0
"811","1",28,-0.699560502759502,0,11,0
"812","2",28,-0.699560502759502,0,0,0
"813","3",28,-0.699560502759502,0,8,0
"814","4",28,-0.699560502759502,0,46,0
"815","5",28,-0.699560502759502,0,0,0
"816","6",28,-0.699560502759502,0,0,0
"817","7",28,-0.699560502759502,0,8,0
"818","8",28,-0.699560502759502,0,31,0
"819","9",28,-0.699560502759502,0,3,0
"820","10",28,-0.699560502759502,0,42,0
"821","11",28,-0.699560502759502,0,0,0
"822","12",28,-0.699560502759502,0,0,0
"823","13",28,-0.699560502759502,0,0,0
"824","14",28,-0.699560502759502,0,9,0
"825","15",28,-0.699560502759502,0,0,0
"826","1",28,-0.699560502759502,1,22,0
"827","2",28,-0.699560502759502,1,0,0
"828","3",28,-0.699560502759502,1,7,0
"829","4",28,-0.699560502759502,1,67,0
"830","5",28,-0.699560502759502,1,0,0
"831","6",28,-0.699560502759502,1,0,0
"832","7",28,-0.699560502759502,1,10,0
"833","8",28,-0.699560502759502,1,42,0
"834","9",28,-0.699560502759502,1,4,0
"835","10",28,-0.699560502759502,1,49,0
"836","11",28,-0.699560502759502,1,0,0
"837","12",28,-0.699560502759502,1,0,0
"838","13",28,-0.699560502759502,1,0,0
"839","14",28,-0.699560502759502,1,19,0
"840","15",28,-0.699560502759502,1,0,0
"841","1",29,-0.867324406015134,0,18,0
"842","2",29,-0.867324406015134,0,0,0
"843","3",29,-0.867324406015134,0,14,0
"844","4",29,-0.867324406015134,0,116,0
"845","5",29,-0.867324406015134,0,0,0
"846","6",29,-0.867324406015134,0,0,0
